"","GSM494796","GSM494797","GSM494798","GSM494799","GSM494800","GSM494801","GSM494802"
"Ndufs1",8.48734933123739,9.14382701356916,9.32751677772951,9.11023806087117,9.04124007342991,9.5296422611825,9.69358167765783
"Atm",5.51816150641601,5.49399052319709,5.32556368368447,5.84788839691072,5.95353960670087,5.97893544703076,5.94683448482942
"Ndufs2",10.0838333826005,10.7663619538162,10.4565440453891,10.2614650770232,10.0650123348768,10.3858785899706,10.6476361507354
"Ndufs3",9.27685767224223,9.23201119829227,9.41387048738509,9.53349357538758,9.42935978377214,9.58046918948673,9.7402241904822
"Ndufv1",10.1982262606266,10.4894948115968,10.5391721181668,10.6274803689861,10.3143418616382,10.4122435355111,10.7194053105108
"Ndufs4",8.89951808943922,9.11807566378544,9.47807676862119,9.25534297964784,9.44745545678187,9.26714972908867,9.13486679778567
"Ndufs5",9.95741682249979,10.42198450216,10.2294734305023,10.4515747773828,10.7473604462607,10.0895381797697,10.4244214294994
"Ndufs6",11.4170014751777,11.4226083672168,11.2798442333038,11.5168523801041,11.265067313453,10.8902797117331,11.2408882076713
"Ndufs8",7.45314638047315,7.91432006619095,8.02369823191033,7.959312783419,7.63061281955154,7.83451986006087,7.91902986952372
"Rere",4.97963994241582,5.0042503184529,4.97042217883574,4.88842512009937,5.05581392363785,4.85604267251631,4.94451482840023
"Drg1",9.3683883448725,9.95914736419804,9.66378336199623,9.44987556150279,10.1378691399091,9.81470488087039,9.7731680494642
"Nedd4",6.44703312923686,6.31754357303088,6.29370274089031,6.43968018007642,6.62837206393844,6.46124726250082,6.17492677056083
"Sept2",9.92839817260963,10.1378691399091,10.1222252216551,10.1359071453682,10.2810666220149,10.3369931047598,10.1477618726797
"Nedd8",11.6822361091771,12.0960988326678,11.7487192130242,11.8881638878542,11.803761474968,11.4570491731712,11.9911271524381
"Nedd9",6.45095228149347,6.31218750111319,6.24997178510612,5.73758303486888,6.14255656384774,6.5182429616731,5.61353448450761
"Atoh1",4.96382365165123,4.87266841135634,4.66624774672134,4.86479310461726,4.55282585181419,4.64950889620021,4.88492912491227
"Nefm",4.1711011103724,3.91524749301938,4.03840579278433,4.223419425328,4.16393192984734,4.33653527139434,4.09903593403991
"Gimap6",8.98302451356733,8.35070307720332,8.58987580939578,8.76850098634287,8.4201808019536,8.34730836004057,7.68606852452693
"Nefh",4.57467028699002,4.53268220654863,4.5393967895535,4.39446052493048,4.14017161258995,4.3879858172149,4.37263119239206
"Nell1",4.7115148803874,4.86128869864328,4.78517267011381,4.95548428399482,4.7036150771328,4.96075430089304,4.82937996007375
"Nefl",4.29177118276716,4.17721437020354,4.22540115300711,4.43632839422096,4.27195535400935,4.23626897459087,4.17670430415691
"Atox1",9.22359207285763,9.31748262609763,9.56724192262426,9.5322061098717,8.88481513580288,9.19759176770591,9.39856422286985
"Nek1",5.38917941923829,5.47360158977634,5.44536927062359,5.68603277804777,5.70352099770662,5.66809409054762,5.77459540542906
"Nek2",4.08182304417699,4.07422733891668,4.08290520801356,4.02437643318045,3.99074289684619,4.04452713543185,4.02324487129531
"Nek3",5.13116672845389,5.07440297044857,5.22326841344019,5.14540681195736,5.3055367881305,5.11252365022675,5.3657700119853
"Nell2",5.44907459085159,5.48008878831169,5.3000806135024,5.46387312161667,5.86839109631322,5.55684253651,5.35799117005919
"Neo1",5.97989244337214,6.26356032780963,6.35459986337009,6.60165000761073,6.14400425616999,6.33605300394776,6.18072210822453
"Neu1",8.20093829115147,7.71234248057958,8.28900890632985,7.6588192510102,7.89140965929905,8.41320795685463,8.2678786239188
"Neu2",4.97876496270223,4.99808242367154,4.88798723296337,4.96250662341334,4.951092632378,4.84030240899852,4.92302155540798
"Atp1a1",9.37991646072783,9.22778884072945,8.96492368581984,9.08982416218316,9.05252688671029,8.85998027030053,9.23729922208205
"Neurod1",3.55924644376892,3.48914146877543,3.56064463781772,3.68270870438821,3.52778515318839,3.63802345988891,3.42319359819801
"Neurod2",4.95240977288622,4.59199465503101,4.86304538873932,5.03464159042699,4.98798324276383,4.93179458426068,5.13339270154035
"Neurog1",4.76721515643491,4.93399051592213,5.18337861621979,4.80005902810332,4.98359986979941,4.87924053765131,4.64642051667169
"Nf1",5.22282104563826,5.35799117005919,5.24261158954985,5.34839791312856,5.28057719982046,5.26112285126947,5.28419759911143
"Atp1a2",5.16594568650695,6.23640358603017,5.03023094158521,5.88462686453104,5.88987879083694,6.23737379129511,5.48101498460969
"Nf2",4.01532722731272,4.0395249416164,4.0033724003422,4.0588971157996,4.06329188042737,4.00051127573433,4.04007890123066
"Nfatc1",6.97732077333555,7.20270048181568,6.91364581972036,6.85729317915567,6.77461874905959,6.7616315958328,6.84674814899695
"Nfatc3",6.68293442873856,6.81815402219048,6.97074529446538,6.81515593127636,6.72719306016528,6.94948050250652,6.80362480199277
"Nfatc4",7.07197032998237,7.2515359968825,6.95504164504453,7.27761470324292,6.93381978331345,7.01739413093909,6.97226059135868
"Nfe2",4.46729964959969,4.47998757291661,4.44774201509561,4.50617024532484,4.42258475515991,4.37868940252574,4.55282585181419
"Nfe2l1",9.72110483443046,10.0372869120762,9.97476777266718,10.1537091460367,9.49172073817893,10.0137063563146,9.89992887475931
"Atp1a3",4.52775481488532,4.77991173620889,4.40278760519779,4.31949341112333,4.38008299320761,4.36096282307498,4.42672000250005
"Nfe2l2",9.20586642455418,9.28229521443393,9.25428376856519,9.5646204252647,9.60185326402075,9.71089599446668,9.68640833889236
"Nfib",8.68712181427238,8.49453255483982,8.82287764206593,8.8969167785156,8.80212536177147,8.79222079316049,8.40834083261473
"Nfic",6.8904711435089,7.03878700052189,7.09807037452763,7.40354868056431,6.87538459432441,7.12628672925822,7.1334927175385
"Nfil3",7.84836983431712,8.61092985266205,8.78400557861524,8.06218243920354,8.53219324407188,8.48448520571216,8.47803404266329
"Nfix",4.99588447236387,5.59991741304382,4.85341793487515,4.73257129900208,4.88011551331357,4.78954797093042,4.93311224758027
"Atp12a",6.27765734480319,6.46368917013289,6.09962580281989,6.31559726591155,5.96407802590555,6.12663023655373,6.12663023655373
"Nfkb1",8.15693118300826,7.95097371040174,8.06587600703492,8.19003838914541,8.12169454297502,8.3500233380186,8.02430747754013
"Nfkb2",5.4195485608282,5.72148562798133,5.16639459020807,5.18964097328533,5.32055380714125,5.18158184735113,5.46850158401666
"Nfkbia",10.9741537450475,10.4818302322173,10.0933426024382,10.2189765833903,10.0557055963249,9.62627806236248,9.87200915949828
"Nfkbib",7.43123631422739,7.60638839657984,7.2536195897871,7.23227171927503,7.13811571576017,7.24423563798812,7.11242640233777
"Nfkbie",6.92928012876292,6.59868232837747,6.1758914819125,6.18797571908251,6.21361301797826,6.34679005380079,6.59719769953504
"Nfkbil1",6.71574889044932,7.17784664215033,7.1119168503265,6.88695275670938,7.04796153684172,6.59917972600941,6.82265383318127
"Tonsl",5.89799690145581,5.88892317288431,6.04522859840355,5.56665755827083,5.02713887532838,5.80454752913048,6.17057849931887
"Nfrkb",6.87890210657576,6.94391204538052,6.67001049064251,6.95302249842709,6.73617087297121,6.72719306016528,6.67846424825798
"Nfx1",4.8722302870532,4.88798723296337,4.9155774486558,4.977887548053,5.01613257939408,5.07440297044857,5.03640421436597
"Aco1",9.19450507413704,9.47807676862119,9.66097067384922,9.76561711510062,10.03362748406,10.0372869120762,9.54250182762086
"Nfya",5.09078813171004,5.05979093452651,5.06244693571658,5.02757975419763,4.96866226018365,5.05360459316132,4.96031391671781
"Nfyb",5.07661439289681,4.96294522683968,5.26157296685096,5.28963294613152,5.66479316472321,5.5685272163006,5.29417195044232
"Nfyc",6.42693934809127,6.51036325035281,6.40834300109793,5.86457364809781,6.37803925104989,6.39219677945497,6.43478432441962
"Ngf",6.12518289568949,6.56951721937106,6.21507229266665,6.45732185808163,6.38291999690183,6.14159146188271,6.42351337258998
"Ngfr",5.11740291479867,4.97086328472037,4.6728493803641,4.69176903828585,4.28502510536429,4.50751871134846,4.62920923222941
"Nhlh1",6.66653667284016,6.98491067581472,6.64917800531831,7.00927683222574,6.4102977507073,6.33118033291371,6.84021586761323
"Nhlh2",4.0033724003422,3.86650584152095,3.79873102194265,3.91831717722406,3.87686788826457,3.78406489252531,3.81585248872783
"Snu13",9.425770595814,9.74467357808036,9.57516890985486,9.66798559538521,9.69501782007889,9.48054665645164,9.61401712171515
"Atp1b1",9.87363480825991,9.76259832871452,8.17662731166145,8.00672963621309,6.89700981633413,8.15187834368728,8.92221192334471
"Nid1",7.7926508281899,7.43763188033835,7.88497232731396,7.76025151181922,7.53441820130288,8.02733893456994,7.60913667307427
"Ninj1",8.92221192334471,8.89951808943922,8.81372106071188,8.27908340011268,8.21574405526333,8.58314129920878,8.5431484640258
"Ninj2",7.58227885051758,7.66269362027015,7.95633070725276,7.04541481177094,7.6804918571176,7.1134518992859,7.10832445793178
"Nit1",8.37592606429964,8.68242957064722,8.42227759918006,8.41600250288917,8.3479867897125,8.50028274749108,8.49883913737665
"Nkg7",6.12228919103953,6.31998363379992,6.14159146188271,5.8726900687564,6.3966098493899,6.19910684664878,6.23106720574557
"Atp1b2",6.65809922453693,6.63926166445054,6.07843543601287,6.51380688142168,6.28835446051806,6.53795747922188,6.03561207233948
"Nktr",6.42351337258998,6.43282326275231,6.11601540755921,6.48234541469987,6.30975129406906,6.49168547963998,6.55569476619145
"Nkx2-2",3.751090097972,3.73498096256212,3.72083331957165,3.90967940313415,3.77128801207724,3.80806514321562,3.69464268207567
"Nkx3-1",5.82644842940056,6.03224500418371,5.83502026326228,5.966954338886,5.94970819036555,5.80883540108322,5.61963713772165
"Nkx6-1",4.18431951656385,4.49850666571475,4.01703114013327,4.087230036643,4.31378616241768,4.12026881388568,4.13286702657211
"Nnat",7.32058392143605,8.29033565487556,8.58164723491386,8.12232336767029,8.32033882831938,8.23650277519797,7.65217432104934
"Nmb",7.26248223559853,7.57026852724182,7.66935321875102,7.45956344928958,7.83566841779664,8.01581691649756,7.92138221407616
"Nmbr",4.32803246934536,4.21645914950279,4.13756809234819,4.4495628466006,4.17212437208112,4.33889677391312,4.37122949428388
"Atp1b3",10.0557055963249,10.3075996137754,9.79302673966892,9.89165850966563,9.62491315073788,9.79766448786667,10.1637012601081
"Nme3",8.53000530892299,8.59812078320094,8.96762334798048,9.02908922395174,8.69573927126993,8.80542892636389,8.7856460627715
"Nme4",8.6490706689345,8.92572924256786,9.11709397711913,9.21732458294073,9.12693829955534,8.93102758531744,8.90909215059812
"Nqo2",9.63175985972596,8.55418180090009,9.41269320809542,10.3438783931883,10.0173061149976,10.0083366475671,9.14481648756816
"Nmt1",7.04337875708037,6.75164543047603,7.19130980572529,7.44673027857811,7.41897689819813,7.31166847959693,7.44566052206906
"Nnmt",9.62216704119542,9.17709146033833,8.75391612657787,8.64753278488263,9.46330026240426,8.81206230722382,8.97847945068374
"Nop2",8.03587266056818,8.22351862491219,8.09177769199129,8.36158095007901,8.09612463137207,8.1588313993285,8.24105156649825
"Nono",9.10048309236263,9.27468495165538,9.08692820746924,9.12989682716475,9.30639185779793,9.23835054634982,9.37068609721351
"Nos1",5.31600101524125,5.49538177541288,5.57930228534497,5.43983555033307,5.50234577668298,5.59757290807819,5.36668863684962
"Nos2",7.12731179912099,7.71009806408064,7.21410236198221,7.63723598537339,7.62674997151137,6.85126659348089,7.70784752510279
"Nos3",4.97612843982345,4.74222964288771,4.96075430089304,4.7685269164747,4.73520023841017,5.02052779517017,4.7316951637489
"Cnot2",8.59436864368694,8.56823315482019,8.64676481526633,8.73461656721126,8.70915922534579,8.6816507112885,8.52636311275289
"Cnot3",4.17568987692769,4.15519304695543,4.09207131778696,4.15261299967305,4.15828932718789,4.09956962583444,4.31854152588155
"Cnot4",4.25443162631391,4.23971535386619,4.3884482998381,4.24463057789557,4.37822590507447,4.41660895461323,4.29896684733526
"Notch1",7.94562296249765,7.52791346904257,7.89375605025324,8.12545514001751,7.86807784153955,7.60748547578887,7.79608008077056
"Npy",5.7945539541264,5.84168453958625,5.57602406663851,5.90806425397676,5.51024665737351,5.42646006621223,5.70352099770662
"Notch2",7.4627743248248,7.50144952444268,7.56319466347199,7.80065203251746,7.70283177178879,7.78979668464722,7.67937599418152
"Notch3",5.84359554561843,5.95258040375249,5.75893729612602,5.73047569534187,5.69927037209531,5.69170979384111,5.65867002102983
"Notch4",8.29963232266551,7.83394648858963,8.0707884745575,8.37798766947862,7.41577911466809,7.50630630769638,7.65604843904093
"Nov",5.6652646533632,5.30371604380147,5.90230847787313,5.36531166985576,5.869821680626,5.59194045615265,5.29144738352572
"Nova1",4.40832623624568,4.36189870843705,4.78209903052217,4.48134788939988,4.66184848473408,4.50797008515582,4.39122794437354
"Nova2",4.77114628330907,4.84205199736721,4.8372400059248,4.96646806267698,4.96470639082572,4.7658967723091,4.82369186503199
"Pnp",8.24692229295602,7.22551954762676,7.92491840110292,7.42057785632806,8.13110002651061,7.26926609730512,7.88087888217335
"Npas1",4.72643005644407,4.67109316868741,4.55595095882087,4.40647940712776,4.47274379770507,4.3768329562534,4.42901445334651
"Npas2",4.5510358928743,4.60752237332087,4.78604820307926,4.63141769188981,4.63980064650416,4.71590641336898,4.92828597702634
"Npat",6.11987893084727,6.10781785444147,6.09577163470433,6.11456770369352,6.1976482747603,6.3721712615139,5.91236533018465
"Npc1",8.83713850821894,8.38141928318407,8.56675191336122,8.22481815795827,7.99767529285618,8.53000530892299,8.76768544656613
"Nphs1",4.50706743661472,4.81756544012496,4.57022509424796,4.63583175205895,4.79261998882871,4.66052470645076,4.47636924615061
"Atp2a1",7.03675327049126,6.05003267565198,4.89894205004935,5.23945540611448,4.86216688320177,4.6123994857003,5.37264380482041
"Nppa",7.02911475186092,7.17113680208316,6.77511627001963,7.10524957054464,6.85478060460297,6.96061679204084,6.88695275670938
"Nppb",5.25389442831275,5.52001689697203,5.05051733234971,5.22820507741618,5.29280985059746,5.01832953230545,5.32055380714125
"Atp2a2",7.19700382671362,7.13194569030621,6.99302563174578,7.11447427058084,7.07146327188215,7.14172192077068,7.20062839341091
"Nppc",4.08290520801356,4.14537307077156,4.22688084955271,4.29560819526377,4.44318466149719,4.14951255026225,4.20997360150908
"Npr1",9.04030301920707,9.14880931453411,9.22673359488504,9.12200953797526,9.12004765796351,9.01236995659074,8.91519628434411
"Npr2",6.06543213501542,5.60132838965639,6.04138489548438,5.6737572412058,5.58445031929575,5.9698306801681,5.95736763809857
"Npr3",5.73237299973652,6.37168456225066,5.61916742062175,5.49399052319709,7.41153209456729,6.26113748792834,5.49956182859765
"Nptx1",5.5910019762436,5.31326925627725,5.58398353641459,5.65820103928452,5.43429962430321,5.46248754508543,5.46156417311621
"Nptx2",4.16444406453492,4.22836344468425,4.38520276041033,4.25492222744507,4.26613327092793,4.11763535976895,4.11392932498731
"Npy1r",7.53930714817162,8.10483451504622,6.08855452275642,6.79361810056488,10.3623685309725,8.19515959951871,4.74661498848503
"Npy2r",3.80089891820132,3.7597428495067,3.92015066035431,3.87428948654929,3.77733748444333,3.78332140885033,3.84398640717411
"Npy6r",5.70162501549594,5.78125527078056,5.54144779533558,5.85170421895482,5.50885246964284,5.64832576856854,5.5237463443594
"Npy5r",4.77508955290512,5.16371022521354,4.81844061786059,4.73213317881818,5.9487491471234,4.87091967833038,4.542978466254
"Atp2a3",6.02407331882,6.13243057931671,5.89179009394975,6.30147690980921,6.0673584231496,6.03320460589197,6.02551016833095
"Slc11a2",6.7366713476973,6.50152609212826,6.33508096266852,6.04042410577044,6.30244838517792,6.4587943822958,6.60511464308449
"Nrap",3.90097188821313,3.97681828092152,3.91892623078583,3.86323761778576,3.83248032844523,3.82352849363582,3.86323761778576
"Nras",6.1140868575615,5.52187833601203,6.05147880107284,5.57274687514301,5.9650379549148,6.16429977155488,6.68542087514302
"Nrcam",5.35022343190775,5.33377380694951,5.31417955987749,5.5153689006398,5.27016358296434,5.51071304021366,5.27741105394999
"Nrdc",9.295400160706,9.6059053846279,9.58312121959261,9.87851243396963,9.74171426777194,9.8007376130691,9.78384097283249
"Nrf1",5.05492957276194,5.22326841344019,5.11917734498408,5.0876880851819,5.11252365022675,4.99676474558128,5.11296452958555
"Atp2b1",5.89608578552543,5.15165905930189,5.3703573535847,5.16997073829594,5.24892169725235,5.86934552546305,5.64785366141477
"Nrgn",6.26113748792834,6.18990911874061,6.06302561818525,6.14593578251583,5.81693352477794,5.97989244337214,6.12711180232374
"Nrl",5.41079427723387,5.5353897505773,5.69029638196812,5.47035169741926,5.43891280260046,5.57086593855009,5.42830110120808
"Nrtn",3.41398435958382,3.36799238876609,3.39698554283507,3.43991978045087,3.38139035066862,3.33390613618571,3.4005902485213
"Nsf",9.27144354913707,8.79882111493455,9.08307108251769,8.74503859909183,8.74745748917455,9.0169921724863,8.96852505502275
"Nt5e",5.30599281728781,5.0086528113196,5.37447849617946,5.54004943052392,5.7210146080597,5.43845011073091,5.51862638198885
"Ntf3",5.57415164580488,5.62714936947073,5.4195485608282,5.64174025864743,5.63184976806228,5.41770629696369,5.24666901538897
"Atp2b2",5.14585591462374,4.96250662341334,4.92433610905679,5.02449148223208,4.92083219561516,4.89850340690507,4.92126847111813
"Nthl1",5.82835327163553,5.97030863735003,6.20007244915015,5.7940771123954,6.42840871397458,5.72953135913959,5.69076615147013
"Ntrk1",4.97700602875506,5.18203129135896,4.88536596242698,5.15032126068104,5.40387929363235,4.90638168222136,5.04786736983149
"Ntrk2",6.04186907551685,6.37510339811124,6.5729719897327,6.69486755715469,6.52809326102359,6.73417308864842,6.4338033212622
"Ntrk3",6.25870621206602,6.43184465408396,6.01109754511951,6.30390464035955,6.24851904242191,6.17830826801717,5.78078119419774
"Ntn3",4.26029105083485,4.50391648700402,4.41016646822429,4.41568630083999,4.54119182903403,4.31806642897475,4.7514390326866
"Ror1",5.32966639986803,5.33970824861772,5.53026321154244,5.93245806591947,5.41632545976852,5.93484705197705,5.57227612740598
"Atp2b3",4.48903505991735,4.33936733923042,4.32281563450054,4.45685619013011,4.23280941464229,4.39353251744725,4.30088279520005
"Ror2",4.43998284266303,4.40509588816532,4.43358977736415,4.35675794130005,4.29608695348997,4.28019612483009,4.46457603363202
"Ddr2",9.59244860455078,9.84623567635178,9.725496796687,9.84943191617811,10.4098211758649,10.2336882552588,10.0065571064102
"Nts",3.99304537502368,4.10969029907812,3.87041193544193,4.08991659709404,4.13756809234819,4.05007166188378,3.91524749301938
"Ntsr1",5.35570158305971,5.23990689894277,5.32374331478278,5.46479833774425,5.23900614248616,5.33787789233274,5.4977031526079
"Nucb1",8.55049385020624,8.64446238005612,7.91196035079316,8.45956076289515,8.1798168126663,8.59736939389246,8.59586881198408
"Nucb2",8.04685798173325,7.95871768088921,8.37387227465772,8.17407793162284,8.16580220043651,8.17598854637126,8.3718181957018
"Numa1",6.60561050382902,6.49070095956434,6.46467189117015,6.66405717332701,6.47252894433259,6.40932108503696,6.43184465408396
"Nup88",8.19836633512107,8.56306274718674,8.2176879918196,8.261962780079,8.34053143861401,7.77214798781544,8.16200100149216
"Nup98",5.9564112978803,5.76605684763928,5.84264047911337,5.70682879209676,6.3711976552696,6.2553045053957,6.22815146914118
"Nr4a2",6.16381869978527,4.90901749021253,5.48796213602043,5.07484524560988,6.40003037012502,4.56888845250372,4.53492320621517
"Atp2b4",8.51471576181813,8.86849672016009,8.50459482412625,8.69573927126993,8.89172122078037,8.95146390942972,8.92309120181102
"Nvl",6.72570252007312,7.02656275955988,7.11242640233777,7.04134046767889,7.55612891971389,7.01029303458995,7.25570543971666
"Gpr143",5.79122660179577,6.25142604491206,5.86886677417888,6.20828158868562,6.08951756597869,5.5321287236465,5.91188968457574
"Oas1",6.80212398299826,7.26665617636499,6.32095731945414,6.98642708236578,6.46124726250082,6.65016773895422,6.87790105551989
"Oas2",6.85427762338925,6.83118251499557,6.16574705437632,7.01739413093909,6.31998363379992,6.16526570839238,6.25336783156944
"Oas3",7.32373859407435,7.332146219349,6.76512661799356,7.89726943425982,6.71426484432213,6.95807883778857,6.912636577109
"Oat",9.8703936078294,9.86229426615673,10.2528649947639,9.82409518531829,10.204429402482,10.2210717986297,10.2148003145307
"Oaz1",11.7186450422065,11.5542819029893,11.5106866806215,11.5864864240849,11.5930380335459,11.6966874475469,11.451197067664
"Oaz2",9.12299532221708,8.75148658521843,8.80957174378345,8.88998995359644,8.9866687233742,8.75956412841567,8.67930270773351
"Oca2",6.28543792343316,6.1333953450247,5.96647227884687,6.30050086859278,6.09866388257821,6.25288408507956,5.94252088117511
"Atp4a",5.0783824069823,5.33194808692489,5.17577152533648,5.27061231453438,5.08591327860555,5.02405139740852,4.91032969682158
