"","GSM2460692","GSM2460693","GSM2460694","GSM2460695","GSM2460696"
"Kcnab1",4.98316137262559,5.91284465883521,5.6544449179956,4.99808242367154,5.66714917399001
"Slbp",9.32193922700754,9.36953392584869,9.45108896269817,9.19244822878648,9.2404611033115
"Dusp26",5.28329633776327,5.34062149854984,5.20263274609693,7.60364561883506,5.28872658115593
"Creld1",6.05003267565198,6.26356032780963,6.21846212866824,6.8768929975505,7.02809475393694
"Mrpl57",8.73221621204068,8.95953088938209,9.15783589399288,9.64420330476754,9.425770595814
"Colec11",5.69596446126186,5.69549218049404,5.61024980926481,5.53492702834243,6.96568276758308
"Otub2",4.22737345394248,4.51337303979033,4.48134788939988,4.4495628466006,4.37122949428388
"Pcyox1l",7.45581876683672,7.11242640233777,6.85880331711216,6.83921301095868,6.93937002403564
"Yipf2",5.91236533018465,5.85838036527358,5.98181326618547,5.74280296159159,5.68982161752221
"Prr14",8.32436045305932,8.1323521524371,8.05972751464929,8.15313550051828,8.27908340011268
"C17orf53",4.81756544012496,4.70186285963455,4.77552857902291,4.77552857902291,4.5973237178576
"Cyren",6.85578665077532,7.06736397423314,6.98744118764316,7.01283256531387,7.18923693290301
"Gdap1l1",4.611069850679,4.34642134947838,4.40786349366227,4.15982927269287,4.36516545004209
"Lrfn4",6.34923636561385,6.36095082353684,6.62440621502274,6.96314936694909,6.72320747062819
"Cad",6.45389242270561,6.58879534262332,6.69287997046323,7.05509933207982,6.56457997809051
"Aunip",4.5344725654765,4.37169909140747,4.54387694396399,4.6048581730697,4.50977298353802
"Vkorc1",8.96042591769812,9.7402241904822,10.063132710273,10.2315786078679,9.47067147157769
"Mis12",7.92433102623583,8.37387227465772,8.20929242372108,8.07879983305751,8.23130784936188
"Cuedc2",8.23975316845699,8.12608149919787,8.20478965777969,8.6621969478156,8.61622194289602
"Metrn",5.99763998410785,5.95976524141041,6.09240625866019,6.64620981690374,6.59324570250817
"Dbndd1",4.49129042986945,4.39076538174663,4.26856181408983,4.49850666571475,4.48948576461802
"Ddx50",7.94562296249765,9.45594390208702,9.10048309236263,8.4787473651403,9.04594201767484
"Camkv",5.38181636933624,5.07219738287139,5.13828705814426,5.01040821566216,4.96426453392556
"Dda1",5.56899549263123,5.60132838965639,5.73094936748999,5.46064301253193,5.59944765414901
"Ggct",9.03374478946376,9.66518142046053,9.57384832125714,9.84623567635178,9.71234742237811
"Gid4",5.78838528302794,6.01397430375247,5.92575837757648,5.85218046495745,5.98469432946967
"Cenpm",5.49260218554759,4.99369205292317,5.16818054743362,5.81788361084214,5.11784615067037
"C7orf25",5.55684253651,6.02455219017916,6.06639295726903,5.6855603845472,5.6737572412058
"Tmem106c",7.55776371774462,8.43487004999162,8.47732349286187,7.66380227164994,8.18236750514774
"Nup37",7.92315189746677,8.38966784578893,8.32503508636015,8.15439768138249,8.03526392381438
"Smim2",3.92382091335853,3.751090097972,3.947352702549,3.63480765220562,3.72504527827615
"Fndc11",4.81231237642572,4.84205199736721,4.74705049800244,4.76939841162232,4.79699670765011
"Ahnak",8.78482505079531,9.68355088580552,9.75061751283289,9.16591881885239,9.88836255561827
"Spata5l1",7.44030782958042,7.41524655747901,7.32583506958439,7.24997513839154,7.21876395413498
"St8sia4",7.94918932447874,5.22820507741618,5.06377665195865,5.09742944934036,5.19233247907169
"Eri3",5.17443151227958,5.08059592787334,4.97525401965406,5.22282104563826,5.19278023407854
"C7orf26",7.41312645526885,7.41630954618202,7.4831531464791,7.60968688522234,7.76987390732708
"Nabp2",5.50838590359088,6.40003037012502,6.08518132629389,6.33702745427282,6.37803925104989
"Kxd1",8.76524759212153,8.12921660357841,8.3076302009694,8.63297097059232,8.57940797132531
"Pvrig",5.95449646614261,4.88755071414939,4.69440530758668,5.34656483352582,6.00629148690234
"Zfyve21",7.71178109642292,8.56306274718674,8.5689711181207,7.92197257666631,8.49883913737665
"Ddx54",5.6855603845472,5.75086773966228,5.76511214813757,5.81408088630128,5.65961426712079
"Tsen34",9.99055938707637,8.20671649895178,8.3109629445761,8.42577229023441,8.6621969478156
"Kctd15",5.78458571066052,6.2990426644774,6.40198705340423,6.47744011795394,6.37901690407772
"Secisbp2",8.40903261556135,7.89082122005474,7.63281333782726,7.62289892457811,7.60419514429621
"Reep5",9.93858160907406,10.4292978847487,10.3188652825106,10.11445351431,10.2210717986297
"Noc4l",6.14689860026134,5.90470962280338,5.94635469335323,6.47351117195543,6.35557994863562
"Alg8",7.53984879868956,8.51253761744273,8.46523565856945,8.25214720458599,8.34323632796492
"Trpm8",4.10490140725967,4.43907013284474,4.91426621897229,4.1999523314151,4.1608558608903
"Prrg4",7.24423563798812,5.43153228543092,4.91339285887546,4.76765318493296,4.61195886241777
"Prrg3",5.10408237255489,6.1367707162829,6.01205861984114,5.62573654530725,5.63043918550593
"Aspscr1",4.85341793487515,5.0011615930202,4.8722302870532,5.60179627025215,5.6846144734171
"Tmem223",7.5289977711353,7.99346103166462,8.00733651202325,8.31631325151717,8.46452785547791
"Atg9a",7.29751486116262,6.67648188997011,6.85126659348089,7.44030782958042,7.16700678720858
"Mettl16",6.09095804406769,6.37412612954158,6.26745392126004,6.30780068659712,6.25142604491206
"Fto",8.78646720830486,9.63866146173404,9.53990710005337,9.425770595814,9.35919617852854
"Kdelc1",6.64373084111809,8.09053857942691,7.98924577499738,7.64829368043912,6.82015312263122
"Elovl6",5.07042142715377,6.24851904242191,7.10986406064703,5.94587688264876,6.689894930604
"Fastkd3",7.75798895786178,7.91432006619095,7.95871768088921,7.89434426616838,7.82646735455231
"Tmem109",8.7266262502867,9.41980540409057,9.43658161135166,9.18118137141489,9.6194540426323
"C2orf49",5.14942974007841,5.2120439942138,5.43153228543092,5.21968040567948,5.41263593684489
"Dscc1",5.59287755118471,6.96010951276112,6.99860644848865,6.57100011827274,6.6377761236613
"Dctpp1",8.06341789149339,8.1868430332764,8.5578777545689,8.94166008083477,8.66995239427776
"C1orf50",6.749145800608,6.78311681220918,6.80012029713424,6.67249852023725,7.06685146644552
"Ccdc86",7.45689013767778,7.28546716577328,7.19596421390741,8.0450232063206,7.7989406023896
"Mlph",6.66703522279987,7.27501005061464,7.48261809516107,6.42302364121554,7.45154245397894
"Wdr77",7.18250591471847,6.91213095930272,7.03115009997153,7.28703623109685,7.23174804387827
"Smim7",7.24371439278874,7.51546672622173,7.51492682416605,7.18302616547843,7.80580363489714
"Alg12",5.35707372747771,5.48564268892606,5.37722820497689,5.48935171554276,5.50327559540081
"Znf426",5.40895033569531,6.29078522730182,5.83502026326228,5.9104560129515,5.90997716371359
"Tmub2",7.12063876651347,6.73566905593816,6.79061562074176,6.84775053833324,6.96416202717177
"Trappc6a",6.57791111466793,6.16236364439295,6.56606218936647,6.3951370751212,7.04847107624284
"Mettl22",7.19493301522617,6.52908308334977,6.45781203084775,7.3680152941387,7.0545888575714
"Card14",4.76502164563447,4.6878124583449,4.70054892932329,4.61461825339032,4.60796692897553
"Chac1",5.05227877008705,4.96558649504191,4.99369205292317,5.19143539749565,5.09787293500125
"C9orf16",7.89668044071185,7.21202809325453,7.29017868318073,7.46438250416982,7.53821821244992
"C11orf49",7.26143622422204,7.83222247958572,7.78694560013924,7.90726586064372,7.7359515318774
"Trim48",4.11973951930744,3.42319359819801,3.78257859501517,4.24463057789557,4.37496842115728
"C1orf116",4.57911558794317,4.32803246934536,4.26273449922043,4.31187223830299,4.19542868137761
"Mapkap1",6.42547204659911,6.09143986571758,6.34336942684133,6.60214836280964,6.34141965748987
"Dek",10.9152357475864,11.299873656275,11.1987232347696,10.8902797117331,10.9628903982609
"Dhx58",6.05581528937472,5.66290793043503,5.83740071902326,5.72290378906488,5.93150229782495
"Ndufaf5",5.77935904531433,6.31169821953661,6.35948469466767,6.09529364244392,6.13821829328378
"Tmem185b",6.18700545626672,6.21749615769737,6.08035677515967,6.07410535200956,6.19959013175158
"Apoo",6.68939498141071,7.00064116153976,7.17010383037038,7.21980713409269,6.78611522036244
"Retreg2",8.50747862490577,7.85588485486607,7.91549832789422,7.97785135077432,8.20350367520804
"Derl1",8.53000530892299,8.84979439149705,8.88826725491446,8.78811311970582,8.78482505079531
"Ccdc28b",5.16639459020807,5.18785236158988,5.3000806135024,5.15433548366503,5.3055367881305
"Mboat7",8.88739800101241,6.05773409844654,6.16912603575345,6.65115976758574,6.23495319899318
"Ppdpf",9.83988597730852,9.07922058959652,8.80047376182617,9.76561711510062,9.31971240387256
"Chchd7",7.28546716577328,7.14842470760113,7.21202809325453,7.30327687545462,7.3247874529981
"Fkrp",5.60648485984463,5.41402309487568,5.3019006489952,5.56291726436945,5.28782310125898
"Mmp28",5.80169093748518,5.9171529133075,5.95545473018869,5.54331848627465,6.52071044319827
"Zscan5a",4.79918607918826,5.37219044518666,5.47869997224432,5.22775567195476,4.87792339961225
"Aldh5a1",5.97749702842855,5.93006439521915,5.88366880241389,6.15897972696697,6.12422124166581
"Fa2h",4.47591797239132,4.30567365655709,4.43724353602534,4.40370981558679,4.31664371191008
"Gdpd3",6.79861688256419,5.93341438710273,6.02551016833095,5.60132838965639,6.43723302515553
"Dhrs11",4.56042160371659,4.56844382276246,4.77859875905508,4.68253163761518,5.51723369757699
"Tnip2",8.59812078320094,7.97964432283653,8.08930270957624,8.62611000058589,8.43627667436662
"Plekhf1",6.52169230321082,6.30098940604626,6.3966098493899,6.71525477388186,7.00267679394811
"Mfsd11",7.27657072743092,7.56537077264431,7.62454873174,7.29436774324206,7.2249996629031
"Gnptab",8.32772756107581,8.67695876905359,8.6816507112885,9.41033250898252,8.34255860359386
"Nol12",5.89560702006257,5.34518890764116,5.47591164037755,5.57274687514301,5.60179627025215
"Prrc2a",6.72819441699424,6.71327253671083,6.71574889044932,6.86785277558162,7.06173955603862
"Tmem243",8.84641415742649,9.11906181368794,9.25747962531507,8.51616414314331,9.15181149785163
"C1orf35",6.12277027624691,6.78362033927096,6.78011384167941,6.81515593127636,7.08628298581168
"Bag6",9.09175993316612,8.24692229295602,8.44753630288372,9.01884650121449,8.98029503354548
"Prr15l",4.92258335943889,4.81756544012496,5.16103095045914,4.76063933279796,4.94714582255896
"Rbm42",6.49955480160387,6.37461637984037,6.42400273710136,6.39170718186067,6.62589699619568
"Cenpo",5.21428977738159,5.16684269983637,5.11962359979042,5.51024665737351,5.21428977738159
"C19orf57",5.74232897864654,5.27016358296434,5.51257678367531,5.39791061222738,5.54658629006904
"Creld2",8.54902179165651,8.77665363030742,8.82622590110425,9.44987556150279,8.74342821967135
"Znf343",5.67801485048362,5.83597153408366,5.99715689404937,5.92241079005269,5.82882864182648
"Fbxl15",6.37314557054517,6.1778236327312,6.21458668271392,6.38243039843099,6.64522109472165
"Znf576",5.94635469335323,5.8745985082707,5.91284465883521,5.90470962280338,6.09914603941674
"Thtpa",6.53992385086425,6.55421247130287,6.56803686963781,6.55520122271976,6.93129641598094
"Efhd2",8.98302451356733,7.0224926013593,7.05509933207982,7.91078598423664,7.19545084286463
"Ttpal",7.12577723159465,6.71824108090464,6.7616315958328,6.64174049491787,6.43478432441962
"Brcc3",6.30828690589543,6.79411601922202,6.8091426589365,6.81214886940749,6.73516725902424
"Fsd1",4.69220700095921,4.87091967833038,4.68517109383473,4.78035095328577,5.28148300833069
"Tmem43",9.26284163997464,9.32193922700754,9.33648103192815,9.3319969131394,9.00774733606995
"Slc39a7",7.95693101275488,8.68242957064722,8.57195030568567,8.93544891273146,8.3439141080003
"Thoc6",6.66901872449843,6.689894930604,6.73617087297121,7.02605364860498,6.8261678109928
"Hsd17b8",6.73716859395826,6.63133816729479,6.99759171064585,6.82365658413258,7.48638113036192
"Znf557",4.87660623111285,5.28555761989604,4.99061498340234,5.39055573374249,5.13472962696354
"Dcaf10",6.70680610337152,7.12679835502735,7.07248483698635,6.71824108090464,6.72570252007312
"Calb1",3.66843653397364,3.59214831582264,3.77432346158842,3.77959670518368,3.6019168699651
"Or2h2",3.8807207988665,4.2174519439898,4.10649873253651,4.0478574990876,3.91154246769665
"Nelfe",8.31765132132141,8.64446238005612,8.70995025864634,8.95953088938209,9.07060271177856
"Cplane2",4.8503619279416,5.00468969264429,5.0112876688652,5.07131061144773,5.19904969561444
"Zxdc",6.58136943592871,6.30634322623608,6.40345373273748,6.20779633967305,6.31511142296089
"Bhlhe41",5.07440297044857,5.21518844031544,5.3310332606668,4.99281219948736,5.0863559185531
"Hmgn5",4.67725081704072,4.83068845998392,4.60796692897553,4.57778663173581,4.49490262289667
"Fcrl2",4.12448795277959,4.11657855119084,3.96569834029307,4.05614271834914,4.13704999135167
"B3gnt4",5.66102221626763,5.54611929975201,5.63938622824866,5.45370192000829,5.61024980926481
"Bcl2l14",4.90025054464677,4.50977298353802,4.76765318493296,4.39770303738831,4.57333586084029
"Calb2",5.66856921706316,4.92433610905679,5.34564938055609,4.68033340234531,7.00572404927674
"Lst1",10.3075996137754,6.28446855663803,6.42498262305881,7.27604982574788,6.74565301078517
"Nox5",5.00248379856492,4.89894205004935,4.90419387102072,4.79743253765283,4.88580258045275
"Pla2g7",7.03013440756476,4.7856105858676,5.42138905701079,5.44306615541608,4.72511745263286
"Glb1l",6.53795747922188,6.25433787260427,6.16768351753405,6.01397430375247,6.40932108503696
"Kremen2",5.16371022521354,5.00160227973558,4.9950098630509,5.06023473204385,4.85997518511445
"Zbed2",4.22440957773183,4.063841873241,4.03560971999077,4.00908058865358,4.15880139750041
"Lrfn3",5.17532524375207,5.57368201403014,5.4287604788686,5.36485294130902,5.46387312161667
"Cybc1",9.9940979504482,8.08992242177921,8.05236895717097,8.63067975012695,8.54535556910655
"Tfeb",8.22091898965508,6.76062896791505,6.9096100687685,7.51979792109411,7.31586325279885
"Haus3",7.02147074334079,7.69891587802784,7.70840952077247,7.31690822094093,7.81210730043711
"Lrrc2",5.18293149236802,4.67989485530439,4.62479678487951,7.64109868058629,4.42258475515991
"Fyco1",6.3092611153285,6.99708449797897,6.95150569070054,7.40833448584868,6.88846295692441
"Birc7",6.02407331882,5.51862638198885,5.81122010353018,5.53446353017988,5.56946439759504
"Wdr25",5.28510308839516,5.39607331099596,5.5821132410154,5.61165882042093,5.79788108274955
"Pagr1",6.98744118764316,6.77511627001963,6.94543231192884,6.97124972571042,7.01486280191449
"S100g",4.18431951656385,4.15106351040191,4.25931682431888,3.92443197424174,4.20396425494393
"Ripor1",8.38073471960677,7.74837965197582,7.77271482168053,8.84051279091306,8.44260579938868
"Maip1",7.86401505711322,8.55344254061075,8.45389055871976,8.21833532562293,8.8548845681127
"Epm2a",4.87091967833038,5.32465274843678,5.41171703164091,5.71392902271221,5.32692873851604
"Nkain1",4.79349369189195,4.82587598895827,4.71327196413102,4.94845809136895,4.72336217242884
"Gcc1",5.47081477116261,5.52001689697203,5.47498894330415,5.45925017841352,5.49213834289129
"Atp13a3",7.32111056064443,7.95275556971863,7.77783020201914,8.27380598051233,7.98263858675342
"Ttc13",7.60474657255039,8.16263112896454,8.17726604579912,7.69165130526958,7.67714706228964
"Eps8l3",4.38705712833042,4.46639196344185,4.47591797239132,4.51337303979033,4.54745419481694
"Abhd8",4.86216688320177,4.82456828161264,4.7658967723091,4.87836055302202,4.90813732607931
"Cdc73",7.14429823235657,7.76421578145129,7.72695291152555,7.07248483698635,7.60199483445352
"Slc52a2",6.61450194829123,6.25822144021778,6.19474288988807,7.38019144186645,6.70432260260606
"Spag16",4.87836055302202,5.22730635374078,5.12006776642691,5.03596046951433,5.19143539749565
"Tmem231",5.75466775002067,7.47403150640022,7.52358015792838,6.88040589974616,6.81365271101325
"Coro7",6.65313847339826,5.81883840890647,5.78363488612812,6.3511816022123,5.90278807949333
"Chpf",5.65350505667826,6.06928388794767,6.01061560049591,6.13291053437519,5.46896484597366
"Cars2",9.08018159955991,7.992857460082,8.21897991143835,8.46949439722782,8.11668572939219
"Rnf128",3.74390340532652,3.7597428495067,3.80735190534967,5.78363488612812,3.63265477036275
"Mrpl24",9.24576292619357,9.59646052716297,9.75510029863021,10.1517185252306,10.376439017601
"Armh3",5.85647729860619,6.08084050832712,6.16091818866866,5.82882864182648,5.878417267065
"Mul1",7.33636132627115,7.05254823581798,7.15151641002002,7.02096073993991,7.17475221942099
"Sap130",7.49391746138999,7.44512565926793,7.51277407106379,7.02962673462858,7.35375784527429
"Rnf219",6.91364581972036,7.83797282622321,7.66158292842626,7.12269990796388,7.3484816701433
"Cep97",4.7115148803874,5.07307990510418,4.75844534076298,4.97876496270223,5.02713887532838
"Calca",4.29129144463065,4.2646772416416,4.27146889405644,4.22391134987152,4.42855688230093
"Tctn1",6.70779898680221,7.64165345109072,7.6966801689157,7.13709019515846,7.35164089697313
"Adipor2",8.54388818293439,8.34527100357124,8.50315966661025,8.45602544390889,9.64004176273734
"Cers4",5.47591164037755,5.37814477968746,5.33194808692489,4.91776437868424,5.58164534806552
"Pgbd5",4.83330679191399,4.72511745263286,4.79042563579231,4.7877981528424,4.86654142947239
"Ric3",4.66933286964324,4.61949508634683,4.72862286863006,4.42028858458686,4.42580452521106
"Vcpkmt",8.45106089301988,8.00854218003119,7.80924342365746,7.48853219185124,7.62564898066822
"Acss3",5.82739796803031,6.72320747062819,6.57642721035534,5.29280985059746,7.56373950378264
"Naa16",6.44457564360786,6.98794672610143,7.06122873290937,6.71128462184725,6.48627837001185
"Ccnjl",6.91616453015244,4.98535504949755,5.02890916846031,5.44675817054453,5.053162272494
"Hmbox1",6.84925298839458,7.4429838913641,7.27083084541611,6.89097583893593,7.35216833025012
"Rnaseh2b",5.66573609711867,6.56014308070419,6.7436558239993,5.67093415486774,6.11070839991051
"Snrnp25",7.34795417554272,7.56264884867959,7.67826037880143,8.3656646922775,7.767604349636
"Galnt14",5.95832838850305,4.99720594419296,5.26699231630114,5.11695809255896,5.27378493567297
"Armt1",9.13585677015674,9.28993152814758,9.11416056151605,8.92397159426806,9.23517860566435
"Ndnf",5.63844385157663,7.4831531464791,7.43709821363124,4.89806385828962,7.21254717976943
"Ogfrl1",8.93899542618227,7.27135138663362,7.28651366807307,6.54041530094324,7.09396709457154
"Sh3tc2",4.04674662394672,3.93535395659061,4.02718598946741,3.99993856094163,4.20847139194114
"Ocel1",6.59719769953504,6.80513496188438,6.96618990967035,6.73617087297121,7.25309618826401
"C1orf54",8.30896032780727,9.55417686989127,9.57516890985486,9.12989682716475,10.0575491471658
"Efl1",6.57149555087817,7.2510155595284,7.25257718973705,7.06122873290937,6.78212252894454
"Fam184a",5.30417031050342,5.73569357029266,6.03416901733631,4.94188460848976,6.35606615308643
"Fat4",7.10883743013937,9.07155077558689,9.27144354913707,7.78979668464722,8.15693118300826
"Scrn3",4.30710947867336,4.88098932477049,4.65479736787553,4.68473053271313,4.86085024861199
"Armc7",6.41617090906292,6.32923619500751,6.19135570559029,6.2980748604418,6.21701060955321
"Tmem53",5.81169686958205,5.7219556007373,5.90758268686399,5.84503058597107,6.58780674353581
"Rogdi",6.83569559493264,6.08710382465228,6.07265584687993,6.55322572911426,6.3000132933246
"Arsj",5.26790039024711,6.00821879240347,6.41323332198747,6.47891705646504,5.2674457692769
"Chmp6",6.53006754460593,6.39905683793213,6.27085475550016,6.52366061738624,6.70531736025533
"Srd5a3",4.87617129037205,5.64549804958597,5.65491739250806,5.45046588633573,5.67801485048362
"Efcab1",4.37450007196478,4.30471755603869,4.42258475515991,4.22092906216598,4.29704806491014
"Pank3",5.11252365022675,5.32601847116053,5.33149111412962,5.35205368679792,5.5470537811092
"Akirin1",8.53146305328697,7.32111056064443,7.34531157526387,7.21876395413498,7.43176718357474
"Mcph1",4.94407693088094,5.30371604380147,5.27151696221465,5.24396417209688,5.28555761989604
"Map7d3",5.23225809467962,5.714869005665,5.86600166257687,5.38365706838528,5.56011635407965
"Aimp2",8.02491315599595,8.34730836004057,8.43838805771299,8.86593620142723,7.96706532679604
"Usb1",7.06429510424379,6.33166975356196,6.25578898990349,6.62689000185731,6.41372081571533
"Rhbdf2",7.56537077264431,5.39561347636478,5.51769815562709,6.0837348322056,5.70541047290583
"Tmem204",6.41470034445123,6.22330238154075,6.33508096266852,6.27960521681255,6.40100753150332
"Hectd3",6.55273333629409,6.26696652428296,6.36436858688207,6.51233696263716,6.87890210657576
"Bend5",4.80268377804507,6.36631905385845,6.36827476135692,5.25253606076416,6.30634322623608
"Rpap3",5.84407099657522,5.81836108444409,5.78838528302794,5.63703121140639,5.56431994065538
"Arhgap10",7.14481509021176,6.82365658413258,6.90810050674282,6.92221656892473,6.87840217842799
"Dync2h1",4.14017161258995,4.31473834962552,4.40740140188096,4.44135392158275,4.50346962340928
"Neil1",5.84979512705362,5.48657354527376,5.69927037209531,5.57930228534497,5.80074238303229
"Hspbap1",8.46949439722782,7.81900418701099,7.83682383238976,7.28284820956692,7.3669605113866
"Ice2",4.86348207530433,5.25434396003152,5.0695309512779,4.97744782940877,5.22955077000674
"Dhx40",8.14367174611694,8.63909177521529,8.62839327453282,7.81957738965234,8.16516813599026
"Plekhf2",8.00552012146511,7.24736717017797,7.31638731897779,6.69834056428404,7.21151178977211
"Parp8",8.89432599166299,7.08884697127582,6.8980243481494,6.21942961305223,6.82766748270622
"C3orf52",4.32091828814575,4.87617129037205,4.72905977448178,4.58311875656117,4.9182011019492
"Zcchc6",9.16794186853047,7.27030808991698,7.2416360780338,6.96365457205746,7.04796153684172
"Nlrx1",7.51223593418624,6.86885394756822,6.94442013295471,7.13811571576017,7.19855942937589
"Fn3krp",7.3558692294113,7.60254658270824,7.5691769776689,7.37489821026156,8.05359705538507
"Znf329",6.18458850732554,7.19027583148717,7.17062064963707,6.91717554068588,7.06839449524366
"Fastkd1",8.36361776332101,8.64523318463044,8.5712070776086,8.72344609996737,8.47091275061603
"Ogfod2",6.3672981318561,5.75039499346538,5.66667718521997,6.13098073457269,6.26793797951544
"Smc6",6.19716473327274,7.12577723159465,7.0556130975992,6.6615805993956,6.58879534262332
"Vtcn1",4.15622247894943,4.0801962985397,4.50617024532484,4.11499213353886,4.18482715114185
"Cenpu",4.99457029005592,5.42922334354246,5.39607331099596,5.28917766674543,5.12316648449849
"Zdhhc14",6.19667872081172,6.19232324154762,6.35753382433494,5.93724576139323,6.31462238767614
"Msantd2",6.93381978331345,8.41042465786877,8.28305130406713,7.79493673516488,7.963491118002
"Sap30l",7.55449630990496,7.73088673370228,7.89962305734714,7.09807037452763,7.61683857938726
"Steap4",9.0667790780101,8.44823977311968,8.47447029304995,7.98143722513147,8.9930481356586
"Gal3st4",6.90860396190649,6.87237001172775,7.08833624733577,7.04949185568212,6.60758449045657
"Qtrt2",7.4429838913641,7.20944208178884,7.12423901786538,7.03827986057816,7.0842383074394
"Yrdc",6.51233696263716,6.36876298711664,6.53400966204751,6.66653667284016,6.49217893006455
"Manea",4.1386082225013,4.40278760519779,4.46049084256336,4.34877410024576,4.35488125199173
"Galnt12",5.07175383508773,6.21070798300242,6.11698347007429,6.33508096266852,5.29644194044095
"Zc2hc1c",4.51067141287778,4.55997440545022,4.74267098796388,4.58888920846487,4.60974107244635
"Riox1",7.24476404702108,7.50630630769638,7.35216833025012,7.5729910977691,7.27918876785364
"Zmat4",4.75275425721062,4.8503619279416,4.86479310461726,4.77684610327276,4.61727883282367
"Calcb",3.92687049293152,3.86061744224501,3.95092922832828,3.93656183632579,3.68549336123026
"Ogfod3",6.60561050382902,6.67896257165179,6.54436016182058,6.74216383743516,7.00521711955694
"C11orf80",5.59897995675436,5.47360158977634,5.41816774658884,5.3191873957508,5.54891960079723
"Lrrk1",6.00677280139036,6.24269539146082,5.85742942826197,6.12614817711889,5.70068317653121
"Nol9",6.5927506439848,6.94038003585848,6.88846295692441,6.94594157921554,6.88040589974616
"Colgalt1",7.07963899805816,6.61450194829123,6.70779898680221,7.20062839341091,6.69784841771179
"Morc4",6.85377397296309,8.39656860611088,8.6215405414498,7.77101123325423,7.91078598423664
"Ipo4",5.51211187835171,5.68508647287356,5.88510802809961,6.65016773895422,5.8445504971605
"Gtdc1",6.29273141214704,6.53598355668254,6.38974843510182,5.95210281950243,6.53400966204751
"Igflr1",8.04991468154036,6.31023708046024,6.42987878070651,6.83770229897641,6.94897163570295
"Ccdc51",6.71624628366479,6.83118251499557,7.04134046767889,7.11447427058084,7.17784664215033
"Ppcs",8.59361944679958,8.49956064099492,8.51253761744273,8.14619688354296,8.60112615720754
"Tbl1xr1",8.90735012289844,9.68640833889236,9.6539591113386,9.05916803515018,9.67221118221712
"Aagab",6.62539915443167,6.85628606495603,6.8261678109928,7.03573710185921,6.7526423518312
"Vps37b",7.79722845862713,6.8683537390228,6.80111831868324,7.35481287047283,7.49122392077749
"Ankrd55",6.30536575502277,4.34736224003499,3.89279790643618,4.0294444117859,3.88008111114018
"Suv39h2",4.44135392158275,4.79349369189195,4.55058817199931,4.81712926670505,4.66580765197002
"Znf768",6.34679005380079,6.09095804406769,6.11891622981669,6.57889818841571,6.68691212092038
"Thap9",3.98030447795062,4.58933096449767,4.72380025527598,4.58711207733439,4.25443162631391
"Wdr59",5.91188968457574,6.01589790660977,6.01926746441348,5.83978113259212,5.71392902271221
"Lin28a",3.82074806936098,3.78108940919998,3.46189009733868,3.6864144791152,3.76976376667652
"Palb2",6.7276943850705,7.40886627351522,7.3939760182198,6.86985740084398,7.1561544415671
"Sh3d21",5.4652594646711,5.29462422768012,5.23855772415568,5.32009754873259,5.26925796677266
"Nars2",6.7242038642641,7.55016024257457,7.52412331969461,7.32111056064443,7.39769412037087
"E2f8",4.15158111285695,4.02549969036086,3.92687049293152,6.7526423518312,4.08398840347681
"Kctd17",5.79028301386018,5.5321287236465,5.57649126880034,5.76653017487976,5.56291726436945
"Tbc1d17",6.38828589274268,5.83120886800231,6.23009535403765,6.30975129406906,6.41274388886685
"Tefm",7.40727040143592,8.07818188789048,8.05359705538507,7.6069369747223,7.88848191453907
"Bbs10",7.7280781184227,8.4369778056043,8.33108930862529,7.6966801689157,8.15566568386015
"Ttll7",5.20128841838803,6.69387046598819,6.24706116140214,5.82168923324732,6.43576584115065
"Zbbx",3.48914146877543,3.60431698119117,3.44508344416951,3.57022444218011,3.82283301985915
"Ccdc7",4.30135914460393,4.40647940712776,4.38194408439904,4.22490575508879,4.3332297226487
"Cxorf36",5.4052645918902,5.82739796803031,5.93484705197705,5.65679692667827,5.97509847771618
"Znf419",6.81715391022893,7.07503901125091,7.16287048158303,6.95554741351732,6.98845209836358
"Clip4",7.66935321875102,7.98504159451281,7.94088448043081,7.88380335999623,7.82876828094105
"Echdc3",8.1160612129357,6.61945436515016,6.81164708908249,6.93835894576567,8.41460183764713
"Adgb",3.71571641972948,3.48520771463103,3.51286429983462,3.5909034064676,3.8921674589827
"Lman1l",5.20666428844449,5.08325391100761,5.2030803303775,5.02846869085674,5.19725321411678
"Mafk",6.12614817711889,5.78885726086829,5.66149097630922,6.0481058036004,5.82787748184575
"Znf385d",5.82787748184575,7.16855710387772,7.24111568751651,6.38438269696652,6.86985740084398
"Slc25a22",6.83118251499557,5.88366880241389,5.89226905136302,6.07987630380493,6.06639295726903
"Zfand1",8.19451817401074,8.84051279091306,8.79139530100643,7.82589554949712,8.71629149663631
"Snip1",5.95114162274734,6.14255656384774,6.17395997044646,5.84550867792336,5.99236042547479
"Asb13",7.45902747214796,7.57736455843232,7.61738581103813,7.50306657460831,7.50037319552627
"Znf750",3.42019679264854,3.21844082709666,3.3726394283348,3.42319359819801,3.25277840039763
"Dhrs12",6.08421574693176,5.49956182859765,5.20666428844449,5.42737832532592,5.35479303986589
"Znf668",4.49805550162634,4.62832696609272,4.65348132465395,4.76020054961683,4.87266841135634
"Fzd3",4.57600585469699,5.75514325566429,5.61916742062175,5.33057750224008,5.04919387319768
"Gemin7",6.07651421008762,5.74992114114422,5.90997716371359,6.06494832536163,6.14207475571426
