"","B cell","Dendritic cell","Eosinophils","Macrophage","Monocyte","Neutrophil","NK cell","T cell","Basophil"
"Gzma",0.834028356964137,15.8730158730159,0,1.86727951738006,2.90697674418605,2.08550573514077,1468.08510638298,210.526315789474,5.73065902578797
"Gzmb",0.417014178482068,0,0,0.430910657856938,0,10.2785639803367,63.8297872340425,0,0
"H2-Eb2",0.417014178482068,0,0,0.430910657856938,0,0,21.2765957446809,0,0
"I830127L07Rik",675.979983319433,95.2380952380952,215.815485996705,362.970410801494,409.883720930233,952.480262177864,170.212765957447,157.894736842105,1888.25214899713
"Ifi205",1.25104253544621,47.6190476190476,0,0.430910657856938,8.72093023255814,0.297929390734396,0,0,0
"Ifitm6",259.382819015847,285.714285714286,245.469522240527,226.08445848894,229.651162790698,1016.98197527186,255.31914893617,263.157894736842,1753.58166189112
"Il4",0,15.8730158730159,1.64744645799012,0.143636885952313,0,2.97929390734396,0,0,8.59598853868195
"Il9r",0,0,0,0.143636885952313,0,0,0,0,0
"Itga2b",6.25521267723103,0,34.5963756177924,45.6765297328354,11.6279069767442,37.0922091464323,0,0,14.3266475644699
"Itgam",32.9441201000834,31.7460317460317,29.6540362438221,66.0729675380638,52.3255813953488,198.718903619842,21.2765957446809,52.6315789473684,412.607449856734
"Itgax",2.50208507089241,63.4920634920635,0,1.00545820166619,2.90697674418605,1.34068225830478,85.1063829787234,0,2.86532951289398
"Izumo1r",0.417014178482068,0,0,0,0,0,0,210.526315789474,2.86532951289398
"Klra13-ps",0.417014178482068,0,1.64744645799012,0.287273771904625,0,0.446894086101594,638.297872340426,0,0
"Klra7",0,0,0,0.718184429761563,0,0.893788172203188,340.425531914894,105.263157894737,0
"Klra8",0.417014178482068,0,0,1.43636885952313,0,2.68136451660956,1276.59574468085,0,0
"Klrc1",0.417014178482068,0,1.64744645799012,0.861821315713875,2.90697674418605,0.446894086101594,255.31914893617,0,2.86532951289398
"Klrd1",5.83819849874896,111.111111111111,1.64744645799012,3.30364837690319,0,2.53239982124237,1255.31914893617,210.526315789474,0
"Klre1",0,0,0,0.57454754380925,0,0.446894086101594,531.914893617021,0,0
"Klrg1",0,0,0,0,0,0.148964695367198,127.659574468085,52.6315789473684,0
"Klri2",0.834028356964137,0,0,0,0,0.148964695367198,148.936170212766,52.6315789473684,0
"Klrk1",11.2593828190158,47.6190476190476,4.94233937397035,2.58546394714163,2.90697674418605,1.78757634440638,617.021276595745,263.157894736842,0
"Lck",6.67222685571309,0,1.64744645799012,9.62367135880494,0,2.97929390734396,361.702127659575,473.684210526316,11.4613180515759
"Ly6g",40.4503753127606,31.7460317460317,39.5387149917628,42.2292444699799,75.5813953488372,182.630716520185,21.2765957446809,0,676.21776504298
"Lyz1",5.00417014178482,31.7460317460317,3.29489291598023,8.61821315713875,0,22.1957396097125,0,0,20.0573065902579
"Mcemp1",130.108423686405,174.603174603175,107.084019769357,154.122378626831,209.302325581395,385.96752569641,42.5531914893617,0,736.389684813754
"Mfsd7a",6.25521267723103,0,1.64744645799012,5.02729100833094,0,1.19171756293758,0,0,0
"Mmp25",2.08507089241034,15.8730158730159,1.64744645799012,1.72364263142775,2.90697674418605,13.7047519737822,0,0,25.7879656160458
"Ms4a2",5.00417014178482,15.8730158730159,3.29489291598023,12.7836828497558,2.90697674418605,79.5471473260837,0,0,51.5759312320917
"Ms4a4b",42.952460383653,31.7460317460317,11.5321252059308,8.76185004309107,17.4418604651163,8.34202294056309,2297.87234042553,1157.89473684211,14.3266475644699
"Mzb1",75.0625521267723,0,3.29489291598023,5.17092789428325,2.90697674418605,5.36272903321913,0,0,5.73065902578797
"Ncr1",1.66805671392827,0,0,1.29273197357081,0,1.19171756293758,723.404255319149,315.789473684211,0
"Nkg7",396.163469557965,15.8730158730159,257.001647446458,2695.34616489514,212.209302325581,679.130046179056,1510.63829787234,578.947368421053,246.418338108883
"Nudt17",0.417014178482068,31.7460317460317,1.64744645799012,1.1490950876185,2.90697674418605,0.74482347683599,0,0,0
"Olr1",7.50625521267723,0,4.94233937397035,44.8147084171215,2.90697674418605,38.2839267093699,21.2765957446809,0,37.2492836676218
"Padi4",9.59132610508757,0,13.1795716639209,11.7782246480896,17.4418604651163,30.5377625502756,0,0,94.5558739255014
"Prf1",0,0,0,0.287273771904625,0,0,191.489361702128,0,0
